0.0,83.0,250.0,271.0,509.0,0.532,25.0,84.0,0.298,25.0,84.0,0.298,0.557,200.0,313.0,0.639,-1.0,-1.0,501.0,126.0,56.0,65.0,183.0,157.0,767.0,0.583,0.165,0.615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.8,-1.0,0.0
1.0,75.0,185.0,525.0,1337.0,0.393,139.0,426.0,0.326,139.0,426.0,0.326,0.445,314.0,441.0,0.712,-1.0,-1.0,433.0,709.0,329.0,14.0,313.0,263.0,1503.0,0.486,0.319,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.3,-1.0,0.0
0.0,80.0,215.0,184.0,381.0,0.483,13.0,37.0,0.351,13.0,37.0,0.351,0.5,133.0,211.0,0.63,-1.0,-1.0,316.0,34.0,47.0,39.0,112.0,122.0,514.0,0.534,0.097,0.554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.9,-1.0,0.0
0.0,84.0,270.0,542.0,858.0,0.632,0.0,1.0,0.0,0.0,1.0,0.0,0.632,279.0,428.0,0.652,-1.0,-1.0,486.0,79.0,40.0,196.0,155.0,176.0,1363.0,0.642,0.001,0.499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,-1.0,0.0
2.0,79.0,218.0,320.0,685.0,0.467,12.0,39.0,0.308,12.0,39.0,0.308,0.476,207.0,318.0,0.651,-1.0,-1.0,450.0,64.0,116.0,22.0,125.0,146.0,859.0,0.514,0.057,0.464,-1.0,-1.0,14.5,7.4,4.1,1.6,13.0,27.1,0.0
1.0,78.0,220.0,261.0,519.0,0.503,57.0,149.0,0.383,57.0,149.0,0.383,0.558,96.0,148.0,0.649,61.0,134.0,348.0,96.0,58.0,34.0,80.0,130.0,675.0,0.573,0.287,0.285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,-1.0,0.0
2.0,80.0,220.0,651.0,1303.0,0.5,246.0,592.0,0.416,246.0,592.0,0.416,0.594,436.0,561.0,0.777,94.0,191.0,887.0,239.0,266.0,254.0,136.0,229.0,1984.0,0.632,0.454,0.431,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,-1.0,0.0
2.0,82.0,220.0,206.0,480.0,0.429,41.0,128.0,0.32,41.0,128.0,0.32,0.472,80.0,109.0,0.734,94.0,229.0,323.0,49.0,26.0,133.0,67.0,71.0,533.0,0.501,0.267,0.227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.2,-1.0,0.0
2.0,81.0,238.0,188.0,386.0,0.487,33.0,95.0,0.347,33.0,95.0,0.347,0.53,114.0,160.0,0.713,50.0,132.0,182.0,41.0,34.0,20.0,82.0,73.0,523.0,0.566,0.246,0.415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.1,-1.0,0.0
2.0,80.0,225.0,302.0,648.0,0.466,63.0,155.0,0.406,63.0,155.0,0.406,0.515,128.0,170.0,0.753,67.0,126.0,325.0,127.0,88.0,24.0,132.0,90.0,795.0,0.545,0.239,0.262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.3,-1.0,1.0
